Input feed cut file input-unit/svv-dual-band-2.204GHz-rhcp.cut, CF(dB)=-0.30, complex field for theta,phi degrees
    THETA    PHI        POL-1,real         POL-1,imag         POL-2,real         POL-2,imag
  138.00   195.00       1.669956E-01      -1.620985E-02       6.321306E-02      -8.440203E-02
  139.00   195.00       1.615289E-01      -1.489553E-02       6.137707E-02      -8.010706E-02
  140.00   195.00       1.546682E-01      -1.377963E-02       5.794606E-02      -7.521376E-02
  141.00   195.00       1.466744E-01      -1.326344E-02       5.291642E-02      -7.023894E-02
  142.00   195.00       1.378826E-01      -1.365244E-02       4.645670E-02      -6.565160E-02
  143.00   195.00       1.286976E-01      -1.511589E-02       3.887366E-02      -6.182129E-02
  144.00   195.00       1.195420E-01      -1.767970E-02       3.056347E-02      -5.898506E-02
  145.00   195.00       1.108078E-01      -2.123756E-02       2.195844E-02      -5.723485E-02
  146.00   195.00       1.028184E-01      -2.557600E-02       1.347701E-02      -5.652366E-02
  147.00   195.00       9.580390E-02      -3.040822E-02       5.482230E-03      -5.668677E-02
  148.00   195.00       8.988953E-02      -3.541103E-02      -1.747451E-03      -5.747290E-02
  149.00   195.00       8.508953E-02      -4.025791E-02      -8.035912E-03      -5.858026E-02
  150.00   195.00       8.134929E-02      -4.465816E-02      -1.330479E-02      -5.969188E-02
  151.00   195.00       7.855780E-02      -4.836196E-02      -1.757566E-02      -6.050936E-02
  152.00   195.00       7.644020E-02      -5.118591E-02      -2.094839E-02      -6.076849E-02
  153.00   195.00       7.482755E-02      -5.303252E-02      -2.358168E-02      -6.027277E-02
  154.00   195.00       7.349851E-02      -5.386240E-02      -2.566954E-02      -5.888920E-02
  155.00   195.00       7.224558E-02      -5.369821E-02      -2.742013E-02      -5.655349E-02
  156.00   195.00       7.088883E-02      -5.261363E-02      -2.903654E-02      -5.326551E-02
  157.00   195.00       6.928469E-02      -5.072031E-02      -3.070166E-02      -4.908024E-02
  158.00   195.00       6.733032E-02      -4.815445E-02      -3.256736E-02      -4.409620E-02
  159.00   195.00       6.496396E-02      -4.506431E-02      -3.474826E-02      -3.844274E-02
  160.00   195.00       6.216227E-02      -4.159936E-02      -3.731936E-02      -3.226759E-02
  161.00   195.00       5.893547E-02      -3.790169E-02      -4.031712E-02      -2.572569E-02
  162.00   195.00       5.532119E-02      -3.409970E-02      -4.374297E-02      -1.896973E-02
  163.00   195.00       5.137783E-02      -3.030419E-02      -4.756848E-02      -1.214294E-02
  164.00   195.00       4.717803E-02      -2.660639E-02      -5.174137E-02      -5.374035E-03
  165.00   195.00       4.279862E-02      -2.307344E-02      -5.619200E-02       1.226200E-03
  166.00   195.00       3.833022E-02      -1.976691E-02      -6.083888E-02       7.564433E-03
  167.00   195.00       3.385270E-02      -1.671780E-02      -6.559436E-02       1.356762E-02
  168.00   195.00       2.944461E-02      -1.394764E-02      -7.036919E-02       1.917952E-02
  169.00   195.00       2.517808E-02      -1.146627E-02      -7.507613E-02       2.435942E-02
  170.00   195.00       2.111745E-02      -9.274601E-03      -7.963263E-02       2.907984E-02
  171.00   195.00       1.731864E-02      -7.367042E-03      -8.396277E-02       3.332406E-02
  172.00   195.00       1.382905E-02      -5.733790E-03      -8.799841E-02       3.708371E-02
  173.00   195.00       1.068785E-02      -4.362690E-03      -9.167983E-02       4.035648E-02
  174.00   195.00       7.926528E-03      -3.240766E-03      -9.495586E-02       4.314416E-02
  175.00   195.00       5.569554E-03      -2.355397E-03      -9.778377E-02       4.545089E-02
  176.00   195.00       3.636418E-03      -1.695766E-03      -1.001383E-01       4.728512E-02
  177.00   195.00       2.136566E-03      -1.250806E-03      -1.019734E-01       4.864439E-02
  178.00   195.00       1.079736E-03      -1.014105E-03      -1.032791E-01       4.953700E-02
  179.00   195.00       4.691268E-04      -9.805325E-04      -1.040429E-01       4.996540E-02
  180.00   195.00       3.038448E-04      -1.147336E-03      -1.042585E-01       4.993012E-02
    0.00   200.00       2.323721E+00       1.411772E+00      -8.938741E-03      -5.061192E-03
    1.00   200.00       2.322744E+00       1.411695E+00      -8.613433E-03      -4.690046E-03
    2.00   200.00       2.319899E+00       1.411277E+00      -8.296005E-03      -3.936719E-03
    3.00   200.00       2.315192E+00       1.410511E+00      -7.991013E-03      -2.800769E-03
    4.00   200.00       2.308633E+00       1.409388E+00      -7.703519E-03      -1.284670E-03
    5.00   200.00       2.300319E+00       1.407834E+00      -7.439522E-03       6.065872E-04
    6.00   200.00       2.290115E+00       1.405950E+00      -7.204162E-03       2.863422E-03
    7.00   200.00       2.278127E+00       1.403651E+00      -7.004031E-03       5.474427E-03
    8.00   200.00       2.264388E+00       1.400911E+00      -6.845281E-03       8.424521E-03
    9.00   200.00       2.248943E+00       1.397701E+00      -6.733692E-03       1.169542E-02
   10.00   200.00       2.231841E+00       1.393991E+00      -6.674258E-03       1.526577E-02
   11.00   200.00       2.213142E+00       1.389753E+00      -6.670724E-03       1.911133E-02
   12.00   200.00       2.192913E+00       1.384957E+00      -6.725084E-03       2.320538E-02
   13.00   200.00       2.171233E+00       1.379578E+00      -6.837091E-03       2.751924E-02
   14.00   200.00       2.148185E+00       1.373597E+00      -7.003821E-03       3.202291E-02
   15.00   200.00       2.123861E+00       1.367000E+00      -7.219350E-03       3.668601E-02
   16.00   200.00       2.098368E+00       1.359764E+00      -7.472311E-03       4.147841E-02
   17.00   200.00       2.071792E+00       1.351934E+00      -7.755714E-03       4.637236E-02
   18.00   200.00       2.044247E+00       1.343508E+00      -8.052001E-03       5.134285E-02
   19.00   200.00       2.015835E+00       1.334518E+00      -8.344781E-03       5.636895E-02
   20.00   200.00       1.986651E+00       1.325010E+00      -8.617128E-03       6.143482E-02
   21.00   200.00       1.956781E+00       1.315041E+00      -8.853191E-03       6.653039E-02
   22.00   200.00       1.926299E+00       1.304680E+00      -9.040135E-03       7.165152E-02
   23.00   200.00       1.895257E+00       1.294000E+00      -9.170260E-03       7.679952E-02
   24.00   200.00       1.863688E+00       1.283078E+00      -9.243104E-03       8.197991E-02
   25.00   200.00       1.831601E+00       1.271984E+00      -9.267243E-03       8.720031E-02
   26.00   200.00       1.798981E+00       1.260775E+00      -9.261480E-03       9.246759E-02
   27.00   200.00       1.765796E+00       1.249487E+00      -9.255086E-03       9.778433E-02
   28.00   200.00       1.731996E+00       1.238128E+00      -9.286785E-03       1.031450E-01
   29.00   200.00       1.697531E+00       1.226671E+00      -9.402282E-03       1.085323E-01
   30.00   200.00       1.662345E+00       1.215094E+00      -9.652472E-03       1.139194E-01
   31.00   200.00       1.626402E+00       1.203220E+00      -1.008215E-02       1.192452E-01
   32.00   200.00       1.589716E+00       1.190950E+00      -1.072874E-02       1.244501E-01
   33.00   200.00       1.552330E+00       1.178108E+00      -1.161169E-02       1.294540E-01
   34.00   200.00       1.514348E+00       1.164581E+00      -1.273981E-02       1.341665E-01
   35.00   200.00       1.475918E+00       1.150197E+00      -1.408532E-02       1.384958E-01
   36.00   200.00       1.437242E+00       1.134838E+00      -1.559718E-02       1.423565E-01
   37.00   200.00       1.398560E+00       1.118437E+00      -1.719870E-02       1.456798E-01
   38.00   200.00       1.360137E+00       1.100988E+00      -1.879299E-02       1.484232E-01
   39.00   200.00       1.322237E+00       1.082555E+00      -2.027214E-02       1.505780E-01
   40.00   200.00       1.285101E+00       1.063272E+00      -2.152945E-02       1.521732E-01
   41.00   200.00       1.248922E+00       1.043331E+00      -2.247328E-02       1.532751E-01
   42.00   200.00       1.213795E+00       1.023009E+00      -2.304296E-02       1.539860E-01
   43.00   200.00       1.179801E+00       1.002471E+00      -2.321366E-02       1.544098E-01
   44.00   200.00       1.146899E+00       9.820038E-01      -2.300771E-02       1.546725E-01
   45.00   200.00       1.114970E+00       9.618111E-01      -2.249372E-02       1.548775E-01
   46.00   200.00       1.083837E+00       9.420261E-01      -2.177730E-02       1.550945E-01
   47.00   200.00       1.053292E+00       9.226938E-01      -2.098527E-02       1.553454E-01
   48.00   200.00       1.023138E+00       9.037553E-01      -2.024524E-02       1.555996E-01
   49.00   200.00       9.932050E-01       8.850820E-01      -1.965740E-02       1.557694E-01
   50.00   200.00       9.634235E-01       8.664608E-01      -1.928008E-02       1.557342E-01
   51.00   200.00       9.338225E-01       8.476613E-01      -1.911040E-02       1.553556E-01
   52.00   200.00       9.044910E-01       8.284920E-01      -1.908679E-02       1.545099E-01
   53.00   200.00       8.757232E-01       8.087632E-01      -1.908146E-02       1.531014E-01
   54.00   200.00       8.477534E-01       7.884739E-01      -1.894116E-02       1.511101E-01
   55.00   200.00       8.208889E-01       7.677256E-01      -1.851667E-02       1.485784E-01
   56.00   200.00       7.953193E-01       7.467063E-01      -1.767894E-02       1.456177E-01
   57.00   200.00       7.711566E-01       7.256798E-01      -1.635902E-02       1.423850E-01
   58.00   200.00       7.483953E-01       7.049274E-01      -1.456038E-02       1.390530E-01
   59.00   200.00       7.269198E-01       6.846949E-01      -1.235862E-02       1.357758E-01
   60.00   200.00       7.065337E-01       6.651519E-01      -9.884665E-03       1.326571E-01
   61.00   200.00       6.869521E-01       6.463443E-01      -7.304564E-03       1.297308E-01
   62.00   200.00       6.680405E-01       6.282454E-01      -4.747481E-03       1.269516E-01
   63.00   200.00       6.495880E-01       6.107461E-01      -2.320416E-03       1.242225E-01
   64.00   200.00       6.314978E-01       5.936769E-01      -5.413322E-05       1.214135E-01
   65.00   200.00       6.137631E-01       5.768577E-01       2.095727E-03       1.184038E-01
   66.00   200.00       5.964611E-01       5.601391E-01       4.234404E-03       1.151189E-01
   67.00   200.00       5.797287E-01       5.434385E-01       6.495904E-03       1.115575E-01
   68.00   200.00       5.637218E-01       5.267620E-01       9.000495E-03       1.077975E-01
   69.00   200.00       5.485278E-01       5.101575E-01       1.180379E-02       1.039791E-01
   70.00   200.00       5.342906E-01       4.938201E-01       1.490328E-02       1.002645E-01
   71.00   200.00       5.209403E-01       4.779082E-01       1.818455E-02       9.679796E-02
   72.00   200.00       5.083606E-01       4.625483E-01       2.147544E-02       9.365066E-02
   73.00   200.00       4.963872E-01       4.477889E-01       2.458396E-02       9.079541E-02
   74.00   200.00       4.848604E-01       4.335900E-01       2.735467E-02       8.810618E-02
   75.00   200.00       4.736742E-01       4.198450E-01       2.971903E-02       8.538904E-02
   76.00   200.00       4.627667E-01       4.063931E-01       3.171250E-02       8.243298E-02
   77.00   200.00       4.522610E-01       3.931545E-01       3.350946E-02       7.908334E-02
   78.00   200.00       4.422060E-01       3.800961E-01       3.532550E-02       7.528957E-02
   79.00   200.00       4.326806E-01       3.672466E-01       3.739023E-02       7.113121E-02
   80.00   200.00       4.237206E-01       3.546845E-01       3.986624E-02       6.680798E-02
   81.00   200.00       4.153000E-01       3.425030E-01       4.279108E-02       6.259110E-02
   82.00   200.00       4.073363E-01       3.307738E-01       4.605126E-02       5.874887E-02
   83.00   200.00       3.996785E-01       3.194968E-01       4.938490E-02       5.546324E-02
   84.00   200.00       3.922790E-01       3.086385E-01       5.248984E-02       5.276914E-02
   85.00   200.00       3.850074E-01       2.981198E-01       5.503760E-02       5.052817E-02
   86.00   200.00       3.778246E-01       2.878051E-01       5.681301E-02       4.844484E-02
   87.00   200.00       3.707653E-01       2.775534E-01       5.777499E-02       4.613687E-02
   88.00   200.00       3.639393E-01       2.672602E-01       5.808630E-02       4.323511E-02
   89.00   200.00       3.575066E-01       2.568990E-01       5.808744E-02       3.948970E-02
   90.00   200.00       3.515994E-01       2.465357E-01       5.820663E-02       3.484857E-02
   91.00   200.00       3.463891E-01       2.363276E-01       5.888499E-02       2.949407E-02
   92.00   200.00       3.418342E-01       2.265322E-01       6.039857E-02       2.381122E-02
   93.00   200.00       3.377896E-01       2.173597E-01       6.280767E-02       1.828999E-02
   94.00   200.00       3.339995E-01       2.089273E-01       6.591544E-02       1.340021E-02
   95.00   200.00       3.301633E-01       2.012057E-01       6.930658E-02       9.461197E-03
   96.00   200.00       3.260238E-01       1.940107E-01       7.244893E-02       6.546240E-03
   97.00   200.00       3.214470E-01       1.870474E-01       7.483239E-02       4.450565E-03
   98.00   200.00       3.164480E-01       1.799495E-01       7.609362E-02       2.718120E-03
   99.00   200.00       3.112781E-01       1.724859E-01       7.617347E-02       7.960556E-04
  100.00   200.00       3.062262E-01       1.645268E-01       7.527423E-02      -1.872478E-03
  101.00   200.00       3.016363E-01       1.561208E-01       7.386650E-02      -5.671881E-03
  102.00   200.00       2.977917E-01       1.474914E-01       7.256624E-02      -1.070965E-02
  103.00   200.00       2.948361E-01       1.389898E-01       7.198166E-02      -1.677409E-02
  104.00   200.00       2.927255E-01       1.310149E-01       7.255632E-02      -2.337250E-02
  105.00   200.00       2.911989E-01       1.239058E-01       7.443752E-02      -2.984742E-02
